,id,url,age,gender,name,description,status,status_changed_at,published_at,primary,secondary,mixed,address1,address2,city,state,zip,country,small_photo,medium_photo,large_photo
36,59310249,https://www.petfinder.com/cat/sally-59310249/ms/southaven/new-beginnings-animal-rescue-ms235/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,SALLY,You can fill out an adoption application online on our official website.SALLY is one of three kittens that lost their...,adopted,2022-12-31T18:19:48+0000,2022-12-31T18:19:46+0000,Domestic Short Hair,Tabby,True,,,Southaven,MS,38672,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310249/1/?bust=1673163746&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310249/1/?bust=1673163746&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310249/1/?bust=1673163746&width=600
37,59310246,https://www.petfinder.com/cat/jaya-59310246/va/fincastle/league-for-animal-protection-va36/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Jaya,This beautiful girl was brought to us with her mom and 2 brothers. She will be spayed and fully vaccinated...,adopted,2023-01-10T23:02:33+0000,2022-12-31T18:19:11+0000,Bengal,,True,PO Box 561,603  Poor Farm Road,Fincastle,VA,24090,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310246/2/?bust=1672510750&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310246/2/?bust=1672510750&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310246/2/?bust=1672510750&width=600
38,59310236,https://www.petfinder.com/cat/leo-59310236/mi/jackson/cascades-humane-society-mi340/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Leo,"Hello There, I&#039;m Leo! I’m a 2 month old, male, black kitten with medium length hair. People describe me as...",adopted,2023-01-03T19:42:14+0000,2022-12-31T18:17:14+0000,Domestic Medium Hair,,False,1515 Carmen Drive,,Jackson,MI,49202,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310236/3/?bust=1672510620&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310236/3/?bust=1672510620&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310236/3/?bust=1672510620&width=600
39,59310235,https://www.petfinder.com/cat/smoky-59310235/mi/fenton/heavens-half-acre-rescue-and-sanctuary-mi1011/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Smoky,"Meet Smoky!! He’s 4 months old, He is such a sweetheart and loves to play, be held, loves kids, and...",adopted,2023-01-05T23:29:46+0000,2022-12-31T18:16:31+0000,Domestic Short Hair,,False,,,Fenton,MI,48430,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310235/6/?bust=1672597307&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310235/6/?bust=1672597307&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310235/6/?bust=1672597307&width=600
40,59310234,https://www.petfinder.com/cat/mister-59310234/ma/westfield/westfield-animal-shelter-ma70/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Mister,,adopted,2023-01-08T18:23:58+0000,2022-12-31T18:16:22+0000,Domestic Long Hair,,False,178 Apremont Way,,Westfield,MA,01085,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310234/1/?bust=1672510581&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310234/1/?bust=1672510581&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310234/1/?bust=1672510581&width=600
41,59310233,https://www.petfinder.com/dog/freddy-59310233/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Freddy,"**  PLEASE EMAIL questions, please DO NOT call.   We are a volunteer based group and are unable to handle the...",adopted,2022-12-31T21:57:03+0000,2022-12-31T18:16:15+0000,Pug,Chihuahua,True,"232 North Jones, Suite 170",,Las Vegas,NV,89136,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310233/1/?bust=1672510573&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310233/1/?bust=1672510573&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310233/1/?bust=1672510573&width=600
42,59310225,https://www.petfinder.com/cat/janelle-59310225/or/redmond/brightside-animal-center-or05/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Janelle,"5 Months - 5 LBS
My name is Janelle!
My other feline friends and I were brought to Brightside when...",adopted,2023-01-06T18:35:03+0000,2022-12-31T18:12:43+0000,Siamese,,False,1355 NE Hemlock Ave.,,Redmond,OR,97756,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310225/1/?bust=1672510362&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310225/1/?bust=1672510362&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310225/1/?bust=1672510362&width=600
43,59310220,https://www.petfinder.com/dog/jenny-59310220/pa/mechanicsburg/homeward-bound-animal-rescue-pa511/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Jenny,You can fill out an adoption application online on our official website.Lab/Pitty mixJenny is a sweet and playful girl who...,adopted,2023-01-08T17:08:37+0000,2022-12-31T18:12:12+0000,Black Labrador Retriever,Pit Bull Terrier,True,,,Mechanicsburg,PA,17055,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310220/1/?bust=1673116393&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310220/1/?bust=1673116393&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310220/1/?bust=1673116393&width=600
44,59310219,https://www.petfinder.com/dog/jude-59310219/pa/mechanicsburg/homeward-bound-animal-rescue-pa511/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Jude,You can fill out an adoption application online on our official website.Lab/Pitty mixJude is a sweet and playful boy who...,adopted,2023-01-07T04:36:40+0000,2022-12-31T18:12:11+0000,Black Labrador Retriever,Pit Bull Terrier,True,,,Mechanicsburg,PA,17055,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310219/2/?bust=1673116393&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310219/2/?bust=1673116393&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310219/2/?bust=1673116393&width=600
45,59310216,https://www.petfinder.com/dog/johnny-59310216/pa/mechanicsburg/homeward-bound-animal-rescue-pa511/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Johnny,You can fill out an adoption application online on our official website.Lab/Pitty mixJohnny is a sweet and playful boy who...,adopted,2023-01-01T15:53:25+0000,2022-12-31T18:12:11+0000,Black Labrador Retriever,Pit Bull Terrier,True,,,Mechanicsburg,PA,17055,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310216/1/?bust=1673116392&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310216/1/?bust=1673116392&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310216/1/?bust=1673116392&width=600
46,59310215,https://www.petfinder.com/dog/julia-59310215/pa/mechanicsburg/homeward-bound-animal-rescue-pa511/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Julia,You can fill out an adoption application online on our official website.Lab/Pitty mixJulia is a sweet and playful girl who...,adopted,2023-01-01T16:43:05+0000,2022-12-31T18:12:11+0000,Black Labrador Retriever,Pit Bull Terrier,True,,,Mechanicsburg,PA,17055,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310215/1/?bust=1673116393&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310215/1/?bust=1673116393&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310215/1/?bust=1673116393&width=600
47,59310217,https://www.petfinder.com/dog/jack-59310217/pa/mechanicsburg/homeward-bound-animal-rescue-pa511/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Jack,You can fill out an adoption application online on our official website.Lab/Pitty mixJack is a sweet and playful boy who...,adopted,2023-01-08T19:44:54+0000,2022-12-31T18:12:11+0000,Black Labrador Retriever,Pit Bull Terrier,True,,,Mechanicsburg,PA,17055,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310217/1/?bust=1673116392&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310217/1/?bust=1673116392&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310217/1/?bust=1673116392&width=600
48,59310218,https://www.petfinder.com/dog/josie-59310218/pa/mechanicsburg/homeward-bound-animal-rescue-pa511/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Josie,You can fill out an adoption application online on our official website.Lab/Pitty mixJosie is a sweet and playful girl who...,adopted,2023-01-08T19:44:54+0000,2022-12-31T18:12:11+0000,Black Labrador Retriever,Pit Bull Terrier,True,,,Mechanicsburg,PA,17055,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310218/1/?bust=1673116392&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310218/1/?bust=1673116392&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310218/1/?bust=1673116392&width=600
49,59310213,https://www.petfinder.com/dog/misty-59310213/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Misty,"**  PLEASE EMAIL questions, please DO NOT call.   We are a volunteer based group and are unable to handle the...",adopted,2022-12-31T21:57:04+0000,2022-12-31T18:11:36+0000,Wirehaired Terrier,,True,"232 North Jones, Suite 170",,Las Vegas,NV,89136,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310213/1/?bust=1672510294&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310213/1/?bust=1672510294&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310213/1/?bust=1672510294&width=600
50,59310184,https://www.petfinder.com/cat/clarice-now-princess-tiana-zillas-sep-2020-59310184/fl/st-cloud/spay-the-strays-inc-fl623/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Clarice now Princess Tiana Zillas Sep 2020,You can fill out an adoption application online on our official website.CLARICE is a friendly and playful girl. She hasn&amp;#39;t...,adopted,2022-12-31T18:08:59+0000,2022-12-31T18:08:57+0000,Domestic Short Hair,Tuxedo,True,,,St. Cloud,FL,34770,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310184/3/?bust=1673198370&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310184/3/?bust=1673198370&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310184/3/?bust=1673198370&width=600
51,59310186,https://www.petfinder.com/cat/misfit-now-princess-merida-zillas-sep-2020-59310186/fl/st-cloud/spay-the-strays-inc-fl623/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Misfit now Princess Merida Zillas Sep 2020,You can fill out an adoption application online on our official website.MISFIT is ready for pre-adoption. She and her siblings...,adopted,2022-12-31T18:08:59+0000,2022-12-31T18:08:57+0000,Domestic Short Hair,Calico,True,,,St. Cloud,FL,34770,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310186/3/?bust=1673198550&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310186/3/?bust=1673198550&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310186/3/?bust=1673198550&width=600
52,59310178,https://www.petfinder.com/dog/kaiser-59310178/mn/ely/contented-critters-animal-shelter-mn11/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Kaiser ,"Meet Kaiser! 
He is a purebred Doberman and a 5 year old neutered male. 

His owner passed away and he...",adopted,2023-01-01T17:21:16+0000,2022-12-31T18:08:16+0000,Doberman Pinscher,,False,,,Ely,MN,55731,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310178/4/?bust=1672510094&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310178/4/?bust=1672510094&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310178/4/?bust=1672510094&width=600
53,59310166,https://www.petfinder.com/dog/mufasa-59310166/ca/ramona/fridas-furever-rescue-group-ca2999/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Mufasa,Mufasa is currently with her foster family. She is very sweet and loving and gets along with other dogs. I...,adopted,2023-01-07T22:07:08+0000,2022-12-31T18:05:36+0000,Papillon,Chinese Crested Dog,True,,,Ramona,CA,92065,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310166/1/?bust=1672509928&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310166/1/?bust=1672509928&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310166/1/?bust=1672509928&width=600
54,59310162,https://www.petfinder.com/dog/trendy-in-nh-59310162/nh/manchester/motley-mutts-rescue-nh168/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Trendy in NH ,Trendy is a 2 year old scruffy mutt special. She weighs about 25 pounds and plays well with other dogs....,adopted,2023-01-06T05:14:24+0000,2022-12-31T18:04:24+0000,Miniature Schnauzer,Brussels Griffon,True,,,Manchester,NH,03102,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310162/3/?bust=1672509863&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310162/3/?bust=1672509863&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310162/3/?bust=1672509863&width=600
55,59310158,https://www.petfinder.com/cat/summer-59310158/ia/waterloo/cedar-bend-humane-society-ia36/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Summer,"MY STORY: Summer arrived to CBHS as a stray.

AGE:  Approximately 3 &amp; 1/2  months old.

Hello there!
My name...",adopted,2023-01-02T22:06:41+0000,2022-12-31T18:03:32+0000,Domestic Short Hair,,False,1166 West Airline Highway,,Waterloo,IA,50703,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310158/2/?bust=1672509810&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310158/2/?bust=1672509810&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310158/2/?bust=1672509810&width=600
56,59310147,https://www.petfinder.com/cat/lola-59310147/ca/brea/one-love-animal-rescue-and-sanctuary-ca2694/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Lola,Lola is an absolute beauty both inside and out. This little showgirl has danced her way into our hearts. She...,adopted,2022-12-31T18:02:57+0000,2022-12-31T18:02:55+0000,Domestic Short Hair,,False,,,Brea,CA,92822,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310147/3/?bust=1673163382&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310147/3/?bust=1673163382&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310147/3/?bust=1673163382&width=600
57,59310139,https://www.petfinder.com/dog/tundra-59310139/tx/el-paso/animal-rescue-league-of-el-paso-tx123/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Tundra,"Tundra was found as a stray.  She&#039;s only 4 months old.  She is super sweet, loves everyone and is all...",adopted,2023-01-01T17:22:44+0000,2022-12-31T18:02:00+0000,Husky,Australian Shepherd,True,7256 La Junta,"Canutillo, Texas 79835",El Paso,TX,79821,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310139/6/?bust=1672509719&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310139/6/?bust=1672509719&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310139/6/?bust=1672509719&width=600
58,59284868,https://www.petfinder.com/dog/oreo-59284868/ri/glocester/little-rhody-rescue-ri96/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Oreo,"Meet Oreo ! Found as a 5 week old baby in a field alone, we can only guess his breed....",adopted,2023-01-07T17:11:26+0000,2022-12-31T18:01:39+0000,Feist,Rat Terrier,True,,,Glocester,RI,02814,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59284868/5/?bust=1672509824&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59284868/5/?bust=1672509824&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59284868/5/?bust=1672509824&width=600
59,59310125,https://www.petfinder.com/cat/mario-59310125/nj/medford/camden-companions-animal-rescue-nj774/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Mario,Mario is looking for a home with a warm lap for him to sit on. He is a calm and...,adopted,2023-01-04T00:36:34+0000,2022-12-31T18:01:20+0000,Domestic Short Hair,,False,,,MEDFORD,NJ,08055,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310125/1/?bust=1672509678&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310125/1/?bust=1672509678&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310125/1/?bust=1672509678&width=600
60,59284944,https://www.petfinder.com/dog/kyle-59284944/ri/glocester/little-rhody-rescue-ri96/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Kyle,Meet Kyle ! Kyle is approx 8mo now and under 3lbs.  We expect him to be under 5lbs fully matured....,adopted,2023-01-07T17:11:11+0000,2022-12-31T17:59:30+0000,Chihuahua,,False,,,Glocester,RI,02814,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59284944/4/?bust=1672279265&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59284944/4/?bust=1672279265&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59284944/4/?bust=1672279265&width=600
61,59310055,https://www.petfinder.com/dog/daisy-59310055/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Daisy,"**  PLEASE EMAIL questions, please DO NOT call.   We are a volunteer based group and are unable to handle the...",adopted,2022-12-31T21:57:05+0000,2022-12-31T17:57:48+0000,Chiweenie,,True,"232 North Jones, Suite 170",,Las Vegas,NV,89136,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310055/1/?bust=1672509449&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310055/1/?bust=1672509449&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310055/1/?bust=1672509449&width=600
62,59310051,https://www.petfinder.com/cat/magnolia-59310051/va/ashland/hanover-community-cats-va864/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Female,Magnolia,"Hi my name is Magnolia and I am a 6 month old female tuxedo! I am confident, snuggly, outgoing, and...",adopted,2023-01-08T00:47:11+0000,2022-12-31T17:57:07+0000,Tuxedo,Domestic Short Hair,True,,,Ashland,VA,23005,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310051/1/?bust=1672509426&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310051/1/?bust=1672509426&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310051/1/?bust=1672509426&width=600
63,59310048,https://www.petfinder.com/dog/peetsy-in-nh-59310048/nh/manchester/motley-mutts-rescue-nh168/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Peetsy in NH ,Peetsy is a 1-2 year old bulldog mix. She&#039;s a little shy but thrives in the company of other dogs....,adopted,2023-01-06T05:14:24+0000,2022-12-31T17:56:35+0000,American Bulldog,Boxer,True,,,Manchester,NH,03102,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310048/3/?bust=1672509393&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310048/3/?bust=1672509393&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310048/3/?bust=1672509393&width=600
64,59310041,https://www.petfinder.com/dog/comet-59310041/nc/brevard/transylvania-county-animal-services-nc946/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Comet,,adopted,2023-01-05T18:41:28+0000,2022-12-31T17:56:14+0000,Mixed Breed,,True,,,Brevard,NC,28712,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310041/2/?bust=1672516125&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310041/2/?bust=1672516125&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310041/2/?bust=1672516125&width=600
65,59310039,https://www.petfinder.com/dog/hollywood-59310039/wi/mukwonago/bichon-and-little-buddies-rescue-wi250/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Hollywood,"About Me:

Name: Hollywood

Breed (or best guess): Bichon

Approximate Age: 6 years

Gender: Female

Approximate Weight: 12 lb

Adoption...",adopted,2022-12-31T17:56:06+0000,2022-12-31T17:56:04+0000,Bichon Frise,,False,,,Mukwonago,WI,53149,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310039/2/?bust=1672635324&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310039/2/?bust=1672635324&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310039/2/?bust=1672635324&width=600
66,59310037,https://www.petfinder.com/dog/peanut-59310037/wi/mukwonago/bichon-and-little-buddies-rescue-wi250/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Senior,Male,Peanut,"About this Dog:

Name: Peanut

Breed: Dachshund Mix

Approximate Age: 8 yr or older

Gender: Male

Weight: around 9 lb...",adopted,2022-12-31T17:56:06+0000,2022-12-31T17:56:04+0000,Dachshund,,True,,,Mukwonago,WI,53149,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310037/1/?bust=1672635335&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310037/1/?bust=1672635335&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310037/1/?bust=1672635335&width=600
67,59310036,https://www.petfinder.com/dog/matty-big-buddy-promotion-59310036/wi/mukwonago/bichon-and-little-buddies-rescue-wi250/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Matty - Big Buddy Promotion,"About this Dog:

Name: Matthew/Matty

Breed: Australian Cattle Dog/Heeler mix

Approximate Age: 11 months

Gender: Male

Weight: around 40 lb...",adopted,2022-12-31T17:56:06+0000,2022-12-31T17:56:04+0000,Australian Cattle Dog / Blue Heeler,,True,,,Mukwonago,WI,53149,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310036/3/?bust=1672635355&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310036/3/?bust=1672635355&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59310036/3/?bust=1672635355&width=600
68,59310033,https://www.petfinder.com/dog/korra-59310033/wi/mukwonago/bichon-and-little-buddies-rescue-wi250/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Korra,"About Me:

Name: Korra

Breed (or best guess): Aust Shep Mix

Approximate Age: 4 months

Gender: F

Approximate Weight:

Adoption...",adopted,2022-12-31T17:56:05+0000,2022-12-31T17:56:04+0000,Australian Shepherd,,True,,,Mukwonago,WI,53149,US,,,
